Date,Close/Last,Volume,Open,High,Low
12/28/2023,$253.18 ,113619900,$263.66 ,$265.13 ,$252.71 
12/27/2023,$261.44 ,106494400,$258.35 ,$263.34 ,$257.52 
12/26/2023,$256.61 ,86892380,$254.49 ,$257.97 ,$252.91 
12/22/2023,$252.54 ,93370090,$256.76 ,$258.22 ,$251.37 
12/21/2023,$254.50 ,109594200,$251.90 ,$254.80 ,$248.55 
12/20/2023,$247.14 ,125097000,$256.41 ,$259.84 ,$247.00 
12/19/2023,$257.22 ,106737400,$253.48 ,$258.34 ,$253.01 
12/18/2023,$252.08 ,116416500,$253.78 ,$258.74 ,$251.36 
12/15/2023,$253.50 ,135932800,$251.21 ,$254.13 ,$248.30 
12/14/2023,$251.05 ,160829200,$241.22 ,$253.88 ,$240.79 
12/13/2023,$239.29 ,146286300,$234.19 ,$240.30 ,$228.20 
12/12/2023,$237.01 ,95328310,$238.55 ,$238.99 ,$233.87 
12/11/2023,$239.74 ,97913890,$242.74 ,$243.44 ,$237.45 
12/8/2023,$243.84 ,103126800,$240.27 ,$245.27 ,$239.27 
12/7/2023,$242.64 ,107142300,$241.55 ,$244.08 ,$236.98 
12/6/2023,$239.37 ,126436200,$242.92 ,$246.57 ,$239.17 
12/5/2023,$238.72 ,137971100,$233.87 ,$246.66 ,$233.70 
12/4/2023,$235.58 ,104099800,$235.75 ,$239.37 ,$233.29 
12/1/2023,$238.83 ,121331700,$233.14 ,$240.19 ,$231.90 
11/30/2023,$240.08 ,132353200,$245.14 ,$245.22 ,$236.91 
11/29/2023,$244.14 ,135401300,$249.21 ,$252.75 ,$242.76 
11/28/2023,$246.72 ,148549900,$236.68 ,$247.00 ,$234.01 
11/27/2023,$236.08 ,112031800,$236.89 ,$238.33 ,$232.10 
11/24/2023,$235.45 ,65125200,$233.75 ,$238.75 ,$232.33 
11/22/2023,$234.21 ,118117100,$242.04 ,$244.01 ,$231.40 
11/21/2023,$241.20 ,122288000,$235.04 ,$243.62 ,$233.34 
11/20/2023,$235.60 ,116562400,$234.04 ,$237.10 ,$231.02 
11/17/2023,$234.30 ,142766200,$232.00 ,$237.39 ,$226.54 
11/16/2023,$233.59 ,136816800,$239.49 ,$240.88 ,$230.96 
11/15/2023,$242.84 ,150354000,$239.29 ,$246.70 ,$236.45 
11/14/2023,$237.41 ,149771600,$235.03 ,$238.14 ,$230.72 
11/13/2023,$223.71 ,140447600,$215.60 ,$225.40 ,$211.61 
